STATE NAME,,DISTRICT NAME,,SUB DISTRICT NAME,VILLAGE NAME,,,,,,,,,,
TELANGANA,,Narayanpet,,Damargidda,Ayyawaripalle,,,,,,,,,,
TELANGANA,,Narayanpet,,Damargidda,Desaipalle,,,,,,,,,,
TELANGANA,,Narayanpet,,Damargidda,Gadpa,,,,,,,,,,
TELANGANA,,ADILABAD,,GUDIHATNOOR,Muthnur,,,,,,,,,,
TELANGANA,,ADILABAD,,GUDIHATNOOR,Vaijapur,,,,,,,,,,
TELANGANA,,ADILABAD,,GUDIHATNOOR,Umri(B),,,,,,,,,,
TELANGANA,,KHAMMAM,,Yerrupalem,Kacharam,,,,,,,,,,
TELANGANA,,MEDAK,,Manoharabad,Palat,,,,,,,,,,
TELANGANA,,MEDAK,,Toopran,Narsampally Patti Velur,,,,,,,,,,
TELANGANA,,MEDAK,,Narsingi,Valloor,,,,,,,,,,
TELANGANA,,MEDAK,,Tekmal,Shabad,,,,,,,,,,
TELANGANA,,MEDAK,,Toopran,Yavapur,,,,,,,,,,
TELANGANA,,MEDAK,,Toopran,Datarpalle,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Yeldurthy,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Kuknoor,,,,,,,,,,
TELANGANA,,NALGONDA,,Madugulapally,Kannekal,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Chandupatla,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Perval,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Kacharaj Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Kotha Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Gorenkal Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Neradugommu,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Kadaparthy,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Neradugommu,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Marrur,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Peddamunigal,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Gorenkal Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Ogode,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Ogode,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Palem,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Vallabhapur,,,,,,,,,,
TELANGANA,,NALGONDA,,Tripuraram,CHENNAIPALEM,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Nandigama,Chegur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Nandigama,Chegur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Chegireddy Ghanpur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Amangal,Akuthotapalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Pedda Yelkicherla,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Pedda Yelkicherla,,,,,,,,,,
TELANGANA,,Nirmal,,Kubeer,Sowna,,,,,,,,,,
TELANGANA,,Jagitial,,Medipalli,Venkataraopeta,,,,,,,,,,
TELANGANA,,Jagitial,,Gollapalli,Venugumatla,,,,,,,,,,
TELANGANA,,Jagitial,,Gollapalli,Raghavapatnam,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Chandurthi,Bandapalli,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Marthanpet,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Suddala,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Bavusaipeta,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Obulapur(PK),,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Thadur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nizamsagar,Mallur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Birkur,Veerapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Banswada,Tirmalapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nasurullabad,Kamshetpalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Banswada,Chinna Rampur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Annaram(H),,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Velair,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Velair,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Erraballe,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Velair,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Gundlasagar,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Velair,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Kamalapur,Bhimpalle,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Repaka,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Madathapalle,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Regonda,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Repaka,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Ponagandla,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Lingala,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Regonda,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Chinnakodepaka,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Jaggaiahpet,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Regonda,Ramannaguda,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,MUTHARAM MAHADEVPUR,Madharam,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Chityal,Kalvapalle,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Chityal,Giddemutharam,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Chityal,Muchiniparthi,,,,,,,,,,
TELANGANA,,WANAPARTHY,,Pebbair,Penchikalpadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Kasipur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Kyatur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Linganavai,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Sultanpur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Penchicalpet,Lodpalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Penchicalpet,Yellur,,,,,,,,,,
TELANGANA,,KHAMMAM,,Nelakondapalli,Singireddypalem,,,,,,,,,,
TELANGANA,,MEDAK,,Kulcharam,Konapur,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Masaipet,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Bandaposanpalle,,,,,,,,,,
TELANGANA,,MEDAK,,Manoharabad,Venkatapur Agraharam,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Koppulapalle,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Esvantharaopet,,,,,,,,,,
TELANGANA,,MEDAK,,Toopran,Islampur,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Lingareddipalle,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Ramanthapur,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Masaipet,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Settipalle Kalan,,,,,,,,,,
TELANGANA,,MEDAK,,Shivampet,Gangaipalle,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Hastalpur,,,,,,,,,,
TELANGANA,,NALGONDA,,Madugulapally,Thopucherla,,,,,,,,,,
TELANGANA,,NALGONDA,,Nidmanoor,RAJANNAGUDEM,,,,,,,,,,
TELANGANA,,NALGONDA,,Anumula,KORVANIGUDEM,,,,,,,,,,
TELANGANA,,NALGONDA,,Nidmanoor,Surepalle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nidmanoor,Narrammagudem,,,,,,,,,,
TELANGANA,,NALGONDA,,Madugulapally,Thopucherla,,,,,,,,,,
TELANGANA,,NALGONDA,,Anumula,Marepally,,,,,,,,,,
TELANGANA,,NALGONDA,,Anumula,Ramadugu,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Kondurg,Gunjalapahad,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Amangal,Amangal,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Jakaram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Malkapahad,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Amangal,Singam Palle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Kondurg,Jilled,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Vanampalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Edira,,,,,,,,,,
TELANGANA,,RANGA REDDY,,JILLED CHOWDERGUDEM,Malkapahad,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Amangal,Amangal,,,,,,,,,,
TELANGANA,,Jagitial,,Sarangapur,Rechapalli,,,,,,,,,,
TELANGANA,,Jagitial,,Kathlapur,Peggerla,,,,,,,,,,
TELANGANA,,Jagitial,,Kathlapur,Chinthakunta,,,,,,,,,,
TELANGANA,,Jagitial,,Sarangapur,Battapalli,,,,,,,,,,
TELANGANA,,Jagitial,,Gollapalli,Rapalle,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Ramannapet,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Baddenapalli,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Baswapur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Baswapur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Nimmapalle,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Nerella,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Lachchapeta,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Chintalthana,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Palle (Makta),,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Sarampalli,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Nimmapalle,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Narsimhulapalli,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Konaraopet,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Mandepalli,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Konaraopet,Kondapuram (PR),,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Chandurthi,Jogapur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Jillella,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Chandurthi,Marrigadda,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nasurullabad,Nasurullabad,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Yerrapahad,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Brahamajiwadi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Brahmanpalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Chityal,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Venkayalapalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Pedda Demi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Devai Palle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Kankal,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Abdullanagar,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nasurullabad,Nachpalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Rajampet,Yellareddipalli,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Krishnajiwadi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Kamareddy,Shabdipur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Rajampet,Gundaram,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Sangojiwadi,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Santaipet,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Nandiwada,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Somaram,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Tadwai,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Endriyal,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Rajampet,Kondapur,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Mallikudurla,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Elkathurthy,Jeelgul,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Velair,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Elkathurthy,Veeranarayanapur,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Sodashapalli,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Velair,Peechera,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Kamalapur,Marripalligudem,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Inavole,Garmillapalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Jinnaram,Ootla,,,,,,,,,,
TELANGANA,,SIDDIPET,,Mirdoddi,Kudavelle,,,,,,,,,,
TELANGANA,,SIDDIPET,,Mirdoddi,Kondapur,,,,,,,,,,
TELANGANA,,SIDDIPET,,Mirdoddi,Veerareddipalle,,,,,,,,,,
TELANGANA,,WANAPARTHY,,Madanapur,Shankarampeta,,,,,,,,,,
TELANGANA,,WANAPARTHY,,Madanapur,Dwarakanagar,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Gundimalla,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Koneru,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Ryalampadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Bukkapur,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Singavaram,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Singavaram,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Jillellapadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Alampur,Utkur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Rebbena,Rollapet,,,,,,,,,,
TELANGANA,,ADILABAD,,SIRIKONDA,Lachimpur (K),,,,,,,,,,
TELANGANA,,ADILABAD,,SIRIKONDA,Ponna,,,,,,,,,,
TELANGANA,,ADILABAD,,SIRIKONDA,Lakampur,,,,,,,,,,
TELANGANA,,ADILABAD,,SIRIKONDA,Mallapur,,,,,,,,,,
TELANGANA,,ADILABAD,,Boath,Babera,,,,,,,,,,
TELANGANA,,ADILABAD,,Boath,Birlagondi,,,,,,,,,,
TELANGANA,,ADILABAD,,SIRIKONDA,Sirikonda,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Jammikunta,Madipalli,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Gunkulkondapur,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Ganneruvaram,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Balanagar,Mothighanapur,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Yeldurthy,,,,,,,,,,
TELANGANA,,MEDAK,,Shivampet,Nawabpet,,,,,,,,,,
TELANGANA,,MEDAK,,Shivampet,Chinnagottimukkala,,,,,,,,,,
TELANGANA,,NALGONDA,,Anumula,Annaram,,,,,,,,,,
TELANGANA,,NALGONDA,,Nampally,Tirumalagiri,,,,,,,,,,
TELANGANA,,NALGONDA,,Miryalaguda,Kista Puram,,,,,,,,,,
TELANGANA,,NALGONDA,,Miryalaguda,Rudraram,,,,,,,,,,
TELANGANA,,NALGONDA,,Anumula,Kothapally,,,,,,,,,,
TELANGANA,,NALGONDA,,Miryalaguda,BADALAPURAM,,,,,,,,,,
TELANGANA,,NALGONDA,,Tripuraram,Babasahebpet,,,,,,,,,,
TELANGANA,,NALGONDA,,Anumula,Srinadhapuru,,,,,,,,,,
TELANGANA,,NALGONDA,,Miryalaguda,Zaptiveerappaguda,,,,,,,,,,
TELANGANA,,NALGONDA,,Nampally,Swamulavari Lingotam,,,,,,,,,,
TELANGANA,,NALGONDA,,Tripuraram,Poosal Pahad,,,,,,,,,,
TELANGANA,,NALGONDA,,Madugulapally,Thopucherla,,,,,,,,,,
TELANGANA,,NALGONDA,,Anumula,Thimmapuru,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Kothur,Theegapur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Nandigama,Chegur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Kothur,Mallapur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Nandigama,Edulapalle,,,,,,,,,,
TELANGANA,,Jagitial,,Gollapalli,Bonkur,,,,,,,,,,
TELANGANA,,Jagitial,,Gollapalli,Abbapur,,,,,,,,,,
TELANGANA,,Jagitial,,Gollapalli,Chandoli,,,,,,,,,,
TELANGANA,,Jagitial,,Sarangapur,Rechapalli,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Chandurthi,Mudapalli,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Jillella,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Chandurthi,Chandurthi,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Kasbekatkur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Thadur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Obulapur(PK),,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Thangallapalle,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Thadur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Ramchandrapur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Thadur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Rajampet,Siddapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Jukkal,Pedda Ghulla,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Machareddy,Banjapally,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Machareddy,Bhavanipet,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Jukkal,Chinna Edgi,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Dharmasagar,Kyathampalli,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Dharmasagar,Narayanagiri,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Kamalapur,Marripalligudem,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Kamalapur,Desharajpalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Patancheru,Pashamylaram,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Jinnaram,Jinnaram,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Jinnaram,Solakpalle,,,,,,,,,,
TELANGANA,,SURYAPET,,MellaChervu,Kandibanda,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Lingapur,Chorpalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Lingapur,Vankamaddi,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Lingapur,Loddiguda,,,,,,,,,,
TELANGANA,,ADILABAD,,SIRIKONDA,Waipet,,,,,,,,,,
TELANGANA,,ADILABAD,,Narnoor,Malepur,,,,,,,,,,
TELANGANA,,ADILABAD,,Neradigonda,Bondadi,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Sangem,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Jangapalli,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Yaswada,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Gopalpur,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Gunkulkondapur,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ganneruvaram,Mailaram,,,,,,,,,,
TELANGANA,,KHAMMAM,,Mudigonda,Mallaram,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Balanagar,Peddayapalle,,,,,,,,,,
TELANGANA,,MEDAK,,Shivampet,Shabashpalle,,,,,,,,,,
TELANGANA,,MEDAK,,Shivampet,Ratnapoor,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Dharmaram,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Mannevar Jalalpur,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Achampet,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Hakimpet,,,,,,,,,,
TELANGANA,,MEDAK,,Manoharabad,Manoharabad,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Yeldurthy,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Hastalpur,,,,,,,,,,
TELANGANA,,NALGONDA,,Nidmanoor,Tummadam,,,,,,,,,,
TELANGANA,,NALGONDA,,Tripuraram,Bejjikal,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Mandalapur,,,,,,,,,,
TELANGANA,,NALGONDA,,Nakrekal,Mangali Palle,,,,,,,,,,
TELANGANA,,NIZAMABAD,,Kotagiri,Baswapur,,,,,,,,,,
TELANGANA,,NIZAMABAD,,Kotagiri,Karegoan,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Amangal,Konapur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Kondurg,Somarampad,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Nandigama,Edulapalle,,,,,,,,,,
TELANGANA,,Nirmal,,Mamada,Gayadpalle,,,,,,,,,,
TELANGANA,,Nirmal,,Mamada,Parimandal,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Venugopalpur,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,THANGALLAPALLI,Gandilachapet,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bhiknoor,Mallupalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Nizamsagar,Mallur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bhiknoor,Anthampalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Jukkal,Khandeballoor,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bhiknoor,Bhagirathipalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Sadashivanagar,Amarlabanda,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bhiknoor,Peddamallareddy,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Bhiknoor,Baswapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Tadwai,Karadpalle,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Kamalapur,Kaniparthi,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Kamalapur,Guniparthi,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Dharmasagar,Somadevarapalli,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Dharmasagar,Elkurthy,,,,,,,,,,
TELANGANA,,WARANGAL URBAN,,Kamalapur,Ambala,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Chinnagudur,Jayyaram,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Chinnagudur,Chinnagudur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Jinnaram,Vailal,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Jinnaram,Vailal,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Jinnaram,Madharam,,,,,,,,,,
TELANGANA,,SIDDIPET,,Mirdoddi,Alwal,,,,,,,,,,
TELANGANA,,SIDDIPET,,Mirdoddi,Almaspur,,,,,,,,,,
TELANGANA,,WANAPARTHY,,Weepangandla,Toomkunta,,,,,,,,,,
TELANGANA,,SURYAPET,,Munagala,Ganapavaram,,,,,,,,,,
TELANGANA,,SURYAPET,,Munagala,VENKATRAMAPURAM,,,,,,,,,,
TELANGANA,,VIKARABAD,,Bomaraspeta,Bomraspet,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Kerameri,Kerameri,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Sirpur (T),Vempalle,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Kerameri,Surdhapur,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Kerameri,Kallegaon,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Kerameri,Kotari,,,,,,,,,,
TELANGANA,,ADILABAD,,Neradigonda,Surdapur,,,,,,,,,,
TELANGANA,,ADILABAD,,Neradigonda,Koratkal (Buzurg),,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Edulapalle,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Mellor,,,,,,,,,,
TELANGANA,,MEDAK,,Yeldurthy,Peddapur,,,,,,,,,,
TELANGANA,,MEDAK,,Medak,Makta Bhoopathipur,,,,,,,,,,
TELANGANA,,MEDAK,,Medak,Pathur,,,,,,,,,,
TELANGANA,,NALGONDA,,Nidmanoor,Yerraballi,,,,,,,,,,
TELANGANA,,NALGONDA,,Tripuraram,Borrai Palem,,,,,,,,,,
TELANGANA,,NALGONDA,,Nidmanoor,NANDIKONDAVARIGUDEM,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Neradugommu,,,,,,,,,,
TELANGANA,,NALGONDA,,Tripuraram,DONKA THANDA,,,,,,,,,,
TELANGANA,,NALGONDA,,Neredugommu,Neradugommu,,,,,,,,,,
TELANGANA,,NIZAMABAD,,Kotagiri,Kothapalle,,,,,,,,,,
TELANGANA,,NIZAMABAD,,Kotagiri,Domaledgi,,,,,,,,,,
TELANGANA,,NIZAMABAD,,Kotagiri,Ethonda,,,,,,,,,,
